"customer_id","gender","age","city","signup_date","order_id","order_date","restaurant_name","dish_name","category","quantity","price","payment_method","order_frequency","last_order_date","loyalty_points","churned","rating","rating_date","delivery_status"
"C1994","Male","Senior","Peshawar","3/31/2024","O5994_1","01/28/2024","Burger King","Burger","Fast Food",2,876.56,"Wallet",22,"4/22/2025",277,"Inactive",2,"10/11/2024","Cancelled"
"C1994","Male","Senior","Peshawar","3/31/2024","O5994_2","07/12/2024","Pizza Hut","Sandwich","Fast Food",2,773.42,"Wallet",22,"4/22/2025",277,"Inactive",5,"10/11/2024","Delivered"
"C1994","Male","Senior","Peshawar","3/31/2024","O5994_3","05/18/2024","Burger King","Burger","Fast Food",5,1220.31,"Wallet",22,"4/22/2025",277,"Inactive",3,"10/11/2024","Delivered"
"C1994","Male","Senior","Peshawar","3/31/2024","O5994_4","03/25/2023","Subway","Sandwich","Fast Food",2,921.25,"Wallet",22,"4/22/2025",277,"Inactive",4,"10/11/2024","Cancelled"
"C1994","Male","Senior","Peshawar","3/31/2024","O5994_5","03/30/2024","McDonald's","Burger","Fast Food",4,607.66,"Wallet",22,"4/22/2025",277,"Inactive",5,"10/11/2024","Delayed"
"C3123","Male","Adult","Islamabad","12/21/2024","O7123_1","08/31/2024","Subway","Fries","Fast Food",4,1027.77,"Card",3,"3/30/2025",395,"Active",2,"8/24/2024","Delayed"
"C3123","Male","Adult","Islamabad","12/21/2024","O7123_2","03/06/2023","Pizza Hut","Pizza","Fast Food",3,679.72,"Card",3,"3/30/2025",395,"Active",3,"8/24/2024","Delivered"
"C2717","Other","Teenager","Peshawar","8/7/2025","O6717_1","05/15/2023","KFC","Fries","Fast Food",1,178.23,"Wallet",45,"6/22/2025",286,"Active",3,"10/3/2024","Delivered"
"C2717","Other","Teenager","Peshawar","8/7/2025","O6717_2","08/27/2023","KFC","Pasta","Fast Food",2,256.76,"Wallet",45,"6/22/2025",286,"Active",5,"10/3/2024","Delayed"
"C1726","Other","Adult","Karachi","3/10/2024","O5726_1","10/27/2023","McDonald's","Sandwich","Chinese",3,627.52,"Cash",41,"9/3/2024",212,"Inactive",4,"10/10/2024","Cancelled"
"C1726","Other","Adult","Karachi","3/10/2024","O5726_2","03/17/2024","Burger King","Burger","Chinese",3,1014.94,"Cash",41,"9/3/2024",212,"Inactive",5,"10/10/2024","Cancelled"
"C1726","Other","Adult","Karachi","3/10/2024","O5726_3","11/22/2023","Subway","Fries","Chinese",3,1319.36,"Cash",41,"9/3/2024",212,"Inactive",2,"10/10/2024","Delivered"
"C4344","Other","Senior","Multan","11/4/2024","O8344_1","08/12/2023","Pizza Hut","Burger","Continental",3,416.59,"Wallet",36,"7/29/2025",183,"Active",4,"3/19/2025","Delivered"
"C4344","Other","Senior","Multan","11/4/2024","O8344_2","02/02/2024","Burger King","Burger","Continental",4,163.54,"Wallet",36,"7/29/2025",183,"Active",3,"3/19/2025","Delivered"
"C4344","Other","Senior","Multan","11/4/2024","O8344_3","07/18/2024","Burger King","Fries","Continental",3,597.61,"Wallet",36,"7/29/2025",183,"Active",4,"3/19/2025","Delayed"
"C4344","Other","Senior","Multan","11/4/2024","O8344_4","12/22/2023","KFC","Pizza","Continental",3,1058.21,"Wallet",36,"7/29/2025",183,"Active",5,"3/19/2025","Delivered"
"C4344","Other","Senior","Multan","11/4/2024","O8344_5","02/08/2023","Pizza Hut","Sandwich","Continental",2,293.79,"Wallet",36,"7/29/2025",183,"Active",1,"3/19/2025","Delivered"
"C5923","Female","Adult","Islamabad","8/24/2023","O9923_1","05/06/2024","Subway","Pizza","Italian",5,349.56,"Wallet",50,"10/4/2024",486,"Active",2,"2/17/2025","Delivered"
"C5923","Female","Adult","Islamabad","8/24/2023","O9923_2","06/20/2023","Burger King","Pasta","Italian",1,791.81,"Wallet",50,"10/4/2024",486,"Active",5,"2/17/2025","Delayed"
"C2472","Female","Adult","Lahore","12/26/2024","O6472_1","08/06/2024","Subway","Pasta","Fast Food",2,262.65,"Cash",28,"2/6/2025",240,"Active",4,"11/17/2024","Delivered"
"C2472","Female","Adult","Lahore","12/26/2024","O6472_2","01/14/2024","McDonald's","Pasta","Fast Food",5,144.86,"Cash",28,"2/6/2025",240,"Active",2,"11/17/2024","Delivered"
"C2472","Female","Adult","Lahore","12/26/2024","O6472_3","04/12/2024","Burger King","Pasta","Fast Food",1,175.74,"Cash",28,"2/6/2025",240,"Active",1,"11/17/2024","Delivered"
"C4865","Female","Senior","Peshawar","12/21/2024","O8865_1","06/08/2023","Pizza Hut","Pizza","Chinese",3,861.42,"Cash",37,"2/21/2025",401,"Inactive",1,"10/9/2024","Cancelled"
"C4865","Female","Senior","Peshawar","12/21/2024","O8865_2","09/11/2023","McDonald's","Sandwich","Chinese",1,1406.32,"Cash",37,"2/21/2025",401,"Inactive",3,"10/9/2024","Cancelled"
"C4865","Female","Senior","Peshawar","12/21/2024","O8865_3","05/20/2023","Burger King","Pasta","Chinese",3,1432.94,"Cash",37,"2/21/2025",401,"Inactive",5,"10/9/2024","Delivered"
"C4865","Female","Senior","Peshawar","12/21/2024","O8865_4","01/27/2024","Burger King","Sandwich","Chinese",2,1234.47,"Cash",37,"2/21/2025",401,"Inactive",5,"10/9/2024","Cancelled"
"C3228","Other","Adult","Islamabad","4/24/2025","O7228_1","08/20/2024","KFC","Pizza","Dessert",5,616.18,"Cash",50,"10/22/2024",92,"Inactive",1,"10/22/2024","Delivered"
"C3228","Other","Adult","Islamabad","4/24/2025","O7228_2","05/20/2023","KFC","Burger","Dessert",5,1251.53,"Cash",50,"10/22/2024",92,"Inactive",2,"10/22/2024","Cancelled"
"C3228","Other","Adult","Islamabad","4/24/2025","O7228_3","12/18/2023","Burger King","Pasta","Dessert",5,759.64,"Cash",50,"10/22/2024",92,"Inactive",2,"10/22/2024","Delivered"
"C3228","Other","Adult","Islamabad","4/24/2025","O7228_4","09/22/2023","Burger King","Sandwich","Dessert",3,408.79,"Cash",50,"10/22/2024",92,"Inactive",2,"10/22/2024","Delivered"
"C3228","Other","Adult","Islamabad","4/24/2025","O7228_5","06/16/2023","Burger King","Burger","Dessert",2,773.52,"Cash",50,"10/22/2024",92,"Inactive",2,"10/22/2024","Delayed"
"C4028","Female","Senior","Lahore","3/7/2025","O8028_1","05/07/2024","Pizza Hut","Pasta","Dessert",2,384.05,"Cash",2,"1/25/2025",442,"Inactive",3,"3/31/2025","Cancelled"
"C4028","Female","Senior","Lahore","3/7/2025","O8028_2","03/19/2023","Pizza Hut","Sandwich","Dessert",1,381.75,"Cash",2,"1/25/2025",442,"Inactive",5,"3/31/2025","Delayed"
"C4028","Female","Senior","Lahore","3/7/2025","O8028_3","05/26/2023","Pizza Hut","Fries","Dessert",3,686.27,"Cash",2,"1/25/2025",442,"Inactive",5,"3/31/2025","Cancelled"
"C4028","Female","Senior","Lahore","3/7/2025","O8028_4","02/28/2023","Subway","Pizza","Dessert",1,1054.41,"Cash",2,"1/25/2025",442,"Inactive",3,"3/31/2025","Delayed"
"C2541","Male","Teenager","Multan","10/7/2024","O6541_1","08/16/2024","Subway","Sandwich","Continental",2,811.05,"Wallet",1,"1/30/2025",205,"Inactive",4,"8/11/2025","Delayed"
"C2541","Male","Teenager","Multan","10/7/2024","O6541_2","06/26/2023","McDonald's","Fries","Continental",1,933.98,"Wallet",1,"1/30/2025",205,"Inactive",3,"8/11/2025","Delayed"
"C2541","Male","Teenager","Multan","10/7/2024","O6541_3","02/07/2024","Subway","Pizza","Continental",5,868.7,"Wallet",1,"1/30/2025",205,"Inactive",4,"8/11/2025","Cancelled"
"C3743","Male","Teenager","Lahore","11/5/2024","O7743_1","03/23/2024","Pizza Hut","Pasta","Fast Food",5,628.18,"Wallet",19,"4/29/2025",181,"Active",2,"12/12/2024","Cancelled"
"C3743","Male","Teenager","Lahore","11/5/2024","O7743_2","10/03/2023","Burger King","Pizza","Fast Food",5,1101.05,"Wallet",19,"4/29/2025",181,"Active",5,"12/12/2024","Cancelled"
"C3743","Male","Teenager","Lahore","11/5/2024","O7743_3","07/26/2023","McDonald's","Sandwich","Fast Food",2,514.12,"Wallet",19,"4/29/2025",181,"Active",5,"12/12/2024","Delivered"
"C1256","Male","Adult","Multan","10/10/2023","O5256_1","12/07/2023","KFC","Burger","Italian",5,1222.17,"Cash",26,"9/24/2024",168,"Inactive",2,"5/22/2025","Delivered"
"C1256","Male","Adult","Multan","10/10/2023","O5256_2","08/16/2023","KFC","Pizza","Italian",1,176.11,"Cash",26,"9/24/2024",168,"Inactive",3,"5/22/2025","Cancelled"
"C1971","Female","Senior","Karachi","1/7/2025","O5971_1","10/25/2023","Subway","Pasta","Chinese",5,231.94,"Cash",21,"10/21/2024",91,"Inactive",4,"5/5/2025","Delayed"
"C1971","Female","Senior","Karachi","1/7/2025","O5971_2","06/03/2023","Pizza Hut","Pasta","Chinese",1,1354.72,"Cash",21,"10/21/2024",91,"Inactive",1,"5/5/2025","Delivered"
"C1971","Female","Senior","Karachi","1/7/2025","O5971_3","06/13/2023","Subway","Burger","Chinese",1,608.88,"Cash",21,"10/21/2024",91,"Inactive",1,"5/5/2025","Delayed"
"C1971","Female","Senior","Karachi","1/7/2025","O5971_4","10/05/2023","McDonald's","Burger","Chinese",4,650.08,"Cash",21,"10/21/2024",91,"Inactive",4,"5/5/2025","Delivered"
"C1541","Female","Teenager","Multan","12/31/2023","O5541_1","07/31/2023","Pizza Hut","Pizza","Continental",5,417.93,"Wallet",7,"5/31/2025",255,"Inactive",2,"5/9/2025","Delayed"
"C1541","Female","Teenager","Multan","12/31/2023","O5541_2","04/04/2023","Pizza Hut","Sandwich","Continental",4,691.76,"Wallet",7,"5/31/2025",255,"Inactive",4,"5/9/2025","Delivered"
"C1541","Female","Teenager","Multan","12/31/2023","O5541_3","10/28/2023","Pizza Hut","Fries","Continental",3,1027.01,"Wallet",7,"5/31/2025",255,"Inactive",5,"5/9/2025","Delivered"
"C1541","Female","Teenager","Multan","12/31/2023","O5541_4","07/01/2024","Burger King","Fries","Continental",5,413.89,"Wallet",7,"5/31/2025",255,"Inactive",1,"5/9/2025","Delayed"
"C1541","Female","Teenager","Multan","12/31/2023","O5541_5","07/09/2024","KFC","Sandwich","Continental",5,579.9,"Wallet",7,"5/31/2025",255,"Inactive",4,"5/9/2025","Delayed"
"C6595","Other","Senior","Islamabad","11/28/2023","O10595_1","04/22/2024","Pizza Hut","Pasta","Fast Food",1,1069.19,"Wallet",43,"8/21/2024",182,"Active",5,"7/9/2025","Delivered"
"C6595","Other","Senior","Islamabad","11/28/2023","O10595_2","07/04/2024","Subway","Burger","Fast Food",1,163.78,"Wallet",43,"8/21/2024",182,"Active",1,"7/9/2025","Cancelled"
"C6595","Other","Senior","Islamabad","11/28/2023","O10595_3","09/19/2024","Pizza Hut","Pasta","Fast Food",3,779.64,"Wallet",43,"8/21/2024",182,"Active",1,"7/9/2025","Delayed"
"C6595","Other","Senior","Islamabad","11/28/2023","O10595_4","08/25/2024","Pizza Hut","Pizza","Fast Food",2,346.5,"Wallet",43,"8/21/2024",182,"Active",2,"7/9/2025","Cancelled"
"C5273","Other","Teenager","Karachi","1/26/2025","O9273_1","05/12/2024","KFC","Pasta","Italian",3,438.81,"Card",11,"9/23/2024",300,"Active",3,"7/2/2025","Delayed"
"C5273","Other","Teenager","Karachi","1/26/2025","O9273_2","07/11/2023","Burger King","Pasta","Italian",3,291.16,"Card",11,"9/23/2024",300,"Active",1,"7/2/2025","Delayed"
"C4246","Male","Teenager","Peshawar","5/8/2024","O8246_1","02/24/2024","KFC","Burger","Fast Food",1,714.08,"Cash",23,"10/12/2024",364,"Inactive",4,"8/7/2025","Cancelled"
"C4246","Male","Teenager","Peshawar","5/8/2024","O8246_2","01/19/2024","KFC","Sandwich","Fast Food",2,349.9,"Cash",23,"10/12/2024",364,"Inactive",1,"8/7/2025","Delivered"
"C2422","Other","Teenager","Lahore","5/27/2024","O6422_1","07/06/2023","Burger King","Sandwich","Continental",3,128.52,"Card",27,"4/1/2025",40,"Active",4,"6/18/2025","Delayed"
"C2422","Other","Teenager","Lahore","5/27/2024","O6422_2","11/17/2023","McDonald's","Fries","Continental",1,520.42,"Card",27,"4/1/2025",40,"Active",1,"6/18/2025","Cancelled"
"C4694","Male","Teenager","Islamabad","2/1/2024","O8694_1","02/01/2024","KFC","Fries","Dessert",2,819.3,"Wallet",45,"2/20/2025",305,"Active",3,"11/22/2024","Delayed"
"C4694","Male","Teenager","Islamabad","2/1/2024","O8694_2","12/21/2023","McDonald's","Burger","Dessert",2,1057.58,"Wallet",45,"2/20/2025",305,"Active",2,"11/22/2024","Delivered"
"C4694","Male","Teenager","Islamabad","2/1/2024","O8694_3","05/20/2024","KFC","Pasta","Dessert",2,758.81,"Wallet",45,"2/20/2025",305,"Active",4,"11/22/2024","Cancelled"
"C4694","Male","Teenager","Islamabad","2/1/2024","O8694_4","08/27/2023","Subway","Burger","Dessert",4,288.05,"Wallet",45,"2/20/2025",305,"Active",2,"11/22/2024","Cancelled"
"C4694","Male","Teenager","Islamabad","2/1/2024","O8694_5","08/15/2023","Subway","Burger","Dessert",1,284.5,"Wallet",45,"2/20/2025",305,"Active",4,"11/22/2024","Delayed"
"C5524","Female","Teenager","Peshawar","4/20/2025","O9524_1","05/08/2024","Pizza Hut","Burger","Chinese",1,1239.7,"Card",50,"8/21/2024",17,"Active",1,"2/23/2025","Delayed"
"C5524","Female","Teenager","Peshawar","4/20/2025","O9524_2","05/04/2023","KFC","Pasta","Chinese",5,1405.95,"Card",50,"8/21/2024",17,"Active",5,"2/23/2025","Cancelled"
"C5524","Female","Teenager","Peshawar","4/20/2025","O9524_3","01/08/2024","KFC","Pasta","Chinese",2,981.37,"Card",50,"8/21/2024",17,"Active",2,"2/23/2025","Delivered"
"C2483","Female","Adult","Lahore","6/30/2024","O6483_1","02/04/2023","Pizza Hut","Burger","Fast Food",4,1264.58,"Cash",7,"10/17/2024",361,"Active",1,"6/6/2025","Delivered"
"C2483","Female","Adult","Lahore","6/30/2024","O6483_2","03/07/2024","McDonald's","Burger","Fast Food",5,1282.64,"Cash",7,"10/17/2024",361,"Active",3,"6/6/2025","Delivered"
"C2483","Female","Adult","Lahore","6/30/2024","O6483_3","08/01/2024","KFC","Sandwich","Fast Food",4,376.12,"Cash",7,"10/17/2024",361,"Active",3,"6/6/2025","Delayed"
"C2483","Female","Adult","Lahore","6/30/2024","O6483_4","03/08/2023","KFC","Pasta","Fast Food",3,658.54,"Cash",7,"10/17/2024",361,"Active",2,"6/6/2025","Delivered"
"C2483","Female","Adult","Lahore","6/30/2024","O6483_5","03/26/2024","Subway","Pizza","Fast Food",3,617.85,"Cash",7,"10/17/2024",361,"Active",1,"6/6/2025","Delivered"
"C2690","Female","Adult","Lahore","12/18/2023","O6690_1","06/12/2024","KFC","Burger","Chinese",1,1195.09,"Card",41,"8/13/2025",104,"Active",4,"7/17/2025","Cancelled"
"C2690","Female","Adult","Lahore","12/18/2023","O6690_2","05/26/2024","Subway","Sandwich","Chinese",4,882.06,"Card",41,"8/13/2025",104,"Active",5,"7/17/2025","Delayed"
"C2690","Female","Adult","Lahore","12/18/2023","O6690_3","07/10/2023","KFC","Pizza","Chinese",5,750.39,"Card",41,"8/13/2025",104,"Active",3,"7/17/2025","Delayed"
"C2690","Female","Adult","Lahore","12/18/2023","O6690_4","05/04/2024","Pizza Hut","Sandwich","Chinese",5,600.44,"Card",41,"8/13/2025",104,"Active",4,"7/17/2025","Delivered"
"C2690","Female","Adult","Lahore","12/18/2023","O6690_5","08/28/2024","McDonald's","Fries","Chinese",3,1351.02,"Card",41,"8/13/2025",104,"Active",2,"7/17/2025","Delivered"
"C6078","Female","Senior","Multan","6/22/2024","O10078_1","05/30/2024","McDonald's","Burger","Italian",5,1001.16,"Card",38,"1/11/2025",468,"Active",1,"5/15/2025","Delivered"
"C6078","Female","Senior","Multan","6/22/2024","O10078_2","02/02/2023","Subway","Sandwich","Italian",4,562.76,"Card",38,"1/11/2025",468,"Active",5,"5/15/2025","Delivered"
"C6078","Female","Senior","Multan","6/22/2024","O10078_3","04/11/2023","McDonald's","Pizza","Italian",5,655.79,"Card",38,"1/11/2025",468,"Active",3,"5/15/2025","Delivered"
"C6078","Female","Senior","Multan","6/22/2024","O10078_4","11/03/2023","Burger King","Burger","Italian",4,561.44,"Card",38,"1/11/2025",468,"Active",1,"5/15/2025","Delayed"
"C5744","Male","Teenager","Multan","4/4/2024","O9744_1","06/12/2023","Burger King","Sandwich","Italian",2,294.49,"Card",7,"9/10/2024",405,"Active",2,"10/19/2024","Delayed"
"C5744","Male","Teenager","Multan","4/4/2024","O9744_2","04/18/2023","Pizza Hut","Pasta","Italian",4,1208.73,"Card",7,"9/10/2024",405,"Active",1,"10/19/2024","Delayed"
"C3930","Male","Adult","Karachi","1/13/2025","O7930_1","06/05/2023","Subway","Fries","Continental",2,497.5,"Card",37,"3/30/2025",184,"Active",1,"1/15/2025","Delivered"
"C3930","Male","Adult","Karachi","1/13/2025","O7930_2","11/21/2023","Burger King","Fries","Continental",3,497.18,"Card",37,"3/30/2025",184,"Active",5,"1/15/2025","Delivered"
"C3930","Male","Adult","Karachi","1/13/2025","O7930_3","11/08/2023","KFC","Sandwich","Continental",4,358.29,"Card",37,"3/30/2025",184,"Active",2,"1/15/2025","Cancelled"
"C3930","Male","Adult","Karachi","1/13/2025","O7930_4","06/06/2024","Burger King","Burger","Continental",4,1021.06,"Card",37,"3/30/2025",184,"Active",2,"1/15/2025","Delayed"
"C3930","Male","Adult","Karachi","1/13/2025","O7930_5","01/29/2024","KFC","Sandwich","Continental",2,106.51,"Card",37,"3/30/2025",184,"Active",3,"1/15/2025","Delayed"
"C6393","Female","Senior","Multan","7/4/2025","O10393_1","07/17/2023","Burger King","Pizza","Fast Food",1,1193.63,"Wallet",25,"7/10/2025",221,"Inactive",4,"10/30/2024","Delayed"
"C6393","Female","Senior","Multan","7/4/2025","O10393_2","05/27/2024","KFC","Sandwich","Fast Food",1,1346.14,"Wallet",25,"7/10/2025",221,"Inactive",2,"10/30/2024","Delayed"
"C6393","Female","Senior","Multan","7/4/2025","O10393_3","09/16/2023","Pizza Hut","Fries","Fast Food",4,592.4,"Wallet",25,"7/10/2025",221,"Inactive",4,"10/30/2024","Delivered"
"C6842","Male","Senior","Peshawar","6/15/2024","O10842_1","12/20/2023","Subway","Burger","Dessert",1,166.4,"Wallet",46,"2/27/2025",37,"Inactive",2,"9/3/2024","Delivered"
"C6842","Male","Senior","Peshawar","6/15/2024","O10842_2","12/04/2023","Subway","Pizza","Dessert",1,849.91,"Wallet",46,"2/27/2025",37,"Inactive",5,"9/3/2024","Delayed"
"C6842","Male","Senior","Peshawar","6/15/2024","O10842_3","04/17/2023","Burger King","Fries","Dessert",4,102.59,"Wallet",46,"2/27/2025",37,"Inactive",1,"9/3/2024","Delivered"
"C6249","Female","Teenager","Islamabad","11/17/2023","O10249_1","01/31/2023","Pizza Hut","Fries","Italian",5,1022.16,"Card",27,"11/13/2024",447,"Active",3,"6/22/2025","Delayed"
"C6249","Female","Teenager","Islamabad","11/17/2023","O10249_2","04/17/2023","Burger King","Burger","Italian",1,705.02,"Card",27,"11/13/2024",447,"Active",4,"6/22/2025","Delivered"
"C6249","Female","Teenager","Islamabad","11/17/2023","O10249_3","03/26/2024","Pizza Hut","Pizza","Italian",2,992.44,"Card",27,"11/13/2024",447,"Active",4,"6/22/2025","Cancelled"
"C1293","Other","Senior","Peshawar","8/10/2025","O5293_1","09/04/2024","Subway","Fries","Chinese",4,780.28,"Wallet",44,"11/22/2024",400,"Inactive",5,"11/23/2024","Delivered"
"C1293","Other","Senior","Peshawar","8/10/2025","O5293_2","04/28/2024","Subway","Pizza","Chinese",2,961.3,"Wallet",44,"11/22/2024",400,"Inactive",1,"11/23/2024","Delayed"
"C1293","Other","Senior","Peshawar","8/10/2025","O5293_3","03/21/2023","Pizza Hut","Pizza","Chinese",5,694.63,"Wallet",44,"11/22/2024",400,"Inactive",1,"11/23/2024","Cancelled"
"C1988","Other","Teenager","Islamabad","8/17/2024","O5988_1","12/18/2023","Subway","Burger","Continental",2,1272.41,"Wallet",16,"5/14/2025",366,"Inactive",2,"2/14/2025","Delayed"
"C1988","Other","Teenager","Islamabad","8/17/2024","O5988_2","10/25/2023","Burger King","Burger","Continental",5,578.52,"Wallet",16,"5/14/2025",366,"Inactive",1,"2/14/2025","Cancelled"
"C1988","Other","Teenager","Islamabad","8/17/2024","O5988_3","07/16/2024","KFC","Sandwich","Continental",3,587.13,"Wallet",16,"5/14/2025",366,"Inactive",2,"2/14/2025","Delivered"
"C1343","Male","Senior","Peshawar","1/10/2024","O5343_1","01/21/2024","Burger King","Burger","Fast Food",2,234.3,"Card",20,"5/6/2025",296,"Active",2,"5/18/2025","Delivered"
"C1343","Male","Senior","Peshawar","1/10/2024","O5343_2","11/30/2023","Subway","Pasta","Fast Food",5,1457.94,"Card",20,"5/6/2025",296,"Active",4,"5/18/2025","Delivered"
"C1343","Male","Senior","Peshawar","1/10/2024","O5343_3","09/11/2024","Subway","Fries","Fast Food",1,855.59,"Card",20,"5/6/2025",296,"Active",1,"5/18/2025","Delivered"
"C1343","Male","Senior","Peshawar","1/10/2024","O5343_4","02/16/2024","Subway","Fries","Fast Food",4,562.55,"Card",20,"5/6/2025",296,"Active",5,"5/18/2025","Delivered"
"C4338","Male","Adult","Multan","6/3/2025","O8338_1","01/12/2024","KFC","Fries","Italian",3,588.17,"Card",50,"2/3/2025",425,"Inactive",4,"5/30/2025","Cancelled"
"C4338","Male","Adult","Multan","6/3/2025","O8338_2","08/29/2024","Subway","Burger","Italian",1,1013.16,"Card",50,"2/3/2025",425,"Inactive",4,"5/30/2025","Delayed"
"C4338","Male","Adult","Multan","6/3/2025","O8338_3","01/21/2024","McDonald's","Pasta","Italian",1,1106.28,"Card",50,"2/3/2025",425,"Inactive",3,"5/30/2025","Delayed"
"C4579","Female","Senior","Peshawar","4/11/2024","O8579_1","09/21/2024","McDonald's","Burger","Continental",1,809.47,"Wallet",24,"4/18/2025",124,"Active",1,"12/16/2024","Delivered"
"C4579","Female","Senior","Peshawar","4/11/2024","O8579_2","09/03/2024","Pizza Hut","Burger","Continental",4,485.09,"Wallet",24,"4/18/2025",124,"Active",1,"12/16/2024","Delivered"
"C4579","Female","Senior","Peshawar","4/11/2024","O8579_3","04/07/2024","KFC","Burger","Continental",4,1051.99,"Wallet",24,"4/18/2025",124,"Active",5,"12/16/2024","Delayed"
"C3298","Female","Adult","Karachi","3/18/2025","O7298_1","07/13/2023","Pizza Hut","Fries","Dessert",4,1421.23,"Wallet",19,"11/17/2024",134,"Active",1,"2/15/2025","Delivered"
"C3298","Female","Adult","Karachi","3/18/2025","O7298_2","06/14/2024","Pizza Hut","Pasta","Dessert",1,936.49,"Wallet",19,"11/17/2024",134,"Active",4,"2/15/2025","Delivered"
"C5715","Male","Teenager","Karachi","2/24/2024","O9715_1","06/27/2024","Pizza Hut","Pasta","Italian",2,1204.23,"Wallet",8,"7/14/2025",276,"Active",5,"10/15/2024","Delayed"
"C5715","Male","Teenager","Karachi","2/24/2024","O9715_2","02/16/2024","Subway","Pasta","Italian",2,1310.42,"Wallet",8,"7/14/2025",276,"Active",1,"10/15/2024","Delivered"
"C6281","Male","Adult","Multan","4/30/2025","O10281_1","11/04/2023","KFC","Sandwich","Continental",4,219.5,"Cash",47,"8/27/2024",213,"Inactive",4,"1/12/2025","Delivered"
"C6281","Male","Adult","Multan","4/30/2025","O10281_2","04/13/2024","Burger King","Pizza","Continental",1,576.11,"Cash",47,"8/27/2024",213,"Inactive",4,"1/12/2025","Delayed"
"C6281","Male","Adult","Multan","4/30/2025","O10281_3","01/26/2024","Burger King","Sandwich","Continental",4,234.33,"Cash",47,"8/27/2024",213,"Inactive",2,"1/12/2025","Cancelled"
"C5601","Female","Senior","Karachi","4/13/2024","O9601_1","06/15/2023","KFC","Sandwich","Dessert",4,417.61,"Cash",15,"2/5/2025",481,"Active",2,"3/4/2025","Cancelled"
"C5601","Female","Senior","Karachi","4/13/2024","O9601_2","04/14/2023","Subway","Pizza","Dessert",2,380.6,"Cash",15,"2/5/2025",481,"Active",2,"3/4/2025","Delayed"
"C5601","Female","Senior","Karachi","4/13/2024","O9601_3","12/16/2023","KFC","Pizza","Dessert",1,1173.35,"Cash",15,"2/5/2025",481,"Active",1,"3/4/2025","Delivered"
"C6735","Female","Teenager","Karachi","7/30/2024","O10735_1","04/29/2024","KFC","Burger","Continental",3,1428.46,"Card",22,"8/3/2025",191,"Inactive",4,"8/24/2024","Cancelled"
"C6735","Female","Teenager","Karachi","7/30/2024","O10735_2","06/28/2024","McDonald's","Burger","Continental",5,137.89,"Card",22,"8/3/2025",191,"Inactive",1,"8/24/2024","Delayed"
"C6973","Male","Senior","Islamabad","8/22/2023","O10973_1","04/03/2024","KFC","Sandwich","Fast Food",1,356.58,"Cash",26,"4/18/2025",16,"Active",4,"2/6/2025","Delivered"
"C6973","Male","Senior","Islamabad","8/22/2023","O10973_2","06/15/2023","Subway","Pasta","Fast Food",4,270.64,"Cash",26,"4/18/2025",16,"Active",1,"2/6/2025","Cancelled"
"C6973","Male","Senior","Islamabad","8/22/2023","O10973_3","02/25/2023","McDonald's","Sandwich","Fast Food",2,285.01,"Cash",26,"4/18/2025",16,"Active",1,"2/6/2025","Delivered"
"C6973","Male","Senior","Islamabad","8/22/2023","O10973_4","08/08/2023","Subway","Fries","Fast Food",1,775.9,"Cash",26,"4/18/2025",16,"Active",3,"2/6/2025","Delayed"
"C6973","Male","Senior","Islamabad","8/22/2023","O10973_5","04/12/2024","Pizza Hut","Sandwich","Fast Food",3,1374.08,"Cash",26,"4/18/2025",16,"Active",2,"2/6/2025","Delayed"
"C2993","Other","Adult","Karachi","7/5/2024","O6993_1","10/11/2023","McDonald's","Burger","Fast Food",4,1344.71,"Cash",30,"4/6/2025",370,"Active",3,"7/13/2025","Cancelled"
"C2993","Other","Adult","Karachi","7/5/2024","O6993_2","04/05/2024","Burger King","Fries","Fast Food",1,1452.69,"Cash",30,"4/6/2025",370,"Active",1,"7/13/2025","Delayed"
"C3976","Female","Senior","Lahore","7/5/2025","O7976_1","10/10/2023","McDonald's","Pizza","Chinese",2,613.83,"Cash",9,"9/23/2024",372,"Active",5,"7/28/2025","Delivered"
"C3976","Female","Senior","Lahore","7/5/2025","O7976_2","08/24/2024","McDonald's","Burger","Chinese",5,809.61,"Cash",9,"9/23/2024",372,"Active",1,"7/28/2025","Delivered"
"C3976","Female","Senior","Lahore","7/5/2025","O7976_3","06/27/2024","KFC","Burger","Chinese",3,666.54,"Cash",9,"9/23/2024",372,"Active",4,"7/28/2025","Delayed"
"C3976","Female","Senior","Lahore","7/5/2025","O7976_4","07/07/2024","Subway","Burger","Chinese",2,1275.4,"Cash",9,"9/23/2024",372,"Active",3,"7/28/2025","Delayed"
"C3025","Female","Senior","Multan","5/11/2025","O7025_1","02/17/2024","Burger King","Pasta","Continental",4,850.08,"Wallet",16,"1/11/2025",387,"Active",3,"3/11/2025","Cancelled"
"C3025","Female","Senior","Multan","5/11/2025","O7025_2","03/18/2023","Pizza Hut","Burger","Continental",3,883.65,"Wallet",16,"1/11/2025",387,"Active",3,"3/11/2025","Delayed"
"C3025","Female","Senior","Multan","5/11/2025","O7025_3","03/20/2024","Burger King","Burger","Continental",3,268.81,"Wallet",16,"1/11/2025",387,"Active",5,"3/11/2025","Delayed"
"C3025","Female","Senior","Multan","5/11/2025","O7025_4","07/10/2023","Burger King","Sandwich","Continental",5,433.13,"Wallet",16,"1/11/2025",387,"Active",4,"3/11/2025","Delivered"
